,Unnamed: 0,date,prix,chambres,salles_de_bain,m2_habitable,m2_Lot,étages,vue_sur_l-eau,vue,condition,état,m2_above,m2_cave,yr_renovated,zipcode,lat,long,m2_habitable15,m2_lot15
183,183,20140723T000000,163500.0,2,1.5,350.0,1139.67,2.0,0,0,3,7,350.0,0.0,1996,98038,47.38,-122.04,350.0,1139.0
184,184,20140905T000000,835000.0,4,2.75,1043.33,4470.67,2.0,0,0,3,9,713.33,330.0,1993,98052,47.7,-122.1,753.33,3328.0
185,185,20141121T000000,1095000.0,5,3.0,1363.33,4283.33,1.0,0,2,4,10,696.67,666.67,1986,98033,47.66,-122.19,846.67,3423.33
186,186,20150415T000000,269000.0,4,1.75,496.67,3333.33,1.0,0,0,4,8,366.67,130.0,1969,98023,47.31,-122.38,730.0,2970.0
187,187,20140505T000000,560000.0,3,2.5,633.33,2914.67,2.0,0,0,3,8,633.33,0.0,1987,98074,47.62,-122.04,676.67,2914.67
188,188,20150418T000000,615000.0,4,1.0,443.33,800.0,1.5,0,0,4,6,443.33,0.0,1901,98103,47.65,-122.34,443.33,1466.67
189,189,20141205T000000,585188.0,3,2.25,743.33,3342.0,1.0,0,0,3,8,476.67,266.67,1975,98052,47.66,-122.15,743.33,3113.33
190,190,20140818T000000,305000.0,3,1.75,550.0,3160.0,1.0,0,0,3,7,406.67,143.33,1977,98034,47.73,-122.19,513.33,2800.0
191,191,20141105T000000,166950.0,3,1.0,396.67,2940.0,1.0,0,0,3,6,396.67,0.0,1959,98058,47.46,-122.18,410.0,2660.0
192,192,20140912T000000,799000.0,3,2.5,713.33,3299.0,1.0,0,0,4,8,713.33,0.0,1959,98040,47.55,-122.22,893.33,3361.0
193,193,20140625T000000,400000.0,3,2.5,726.67,2502.67,1.0,0,0,4,7,473.33,253.33,1962,98133,47.76,-122.34,633.33,2606.0
194,194,20141201T000000,230000.0,3,1.0,353.33,3409.33,1.0,0,0,3,7,353.33,0.0,1948,98155,47.75,-122.3,523.33,3409.33
195,195,20140515T000000,256883.0,3,2.5,563.33,1675.0,2.0,0,0,3,8,563.33,0.0,2003,98023,47.28,-122.35,850.0,1667.0
196,196,20141111T000000,423000.0,4,2.0,656.67,2160.0,1.5,0,0,5,7,376.67,280.0,1920,98108,47.55,-122.31,500.0,2160.0
197,197,20140723T000000,465000.0,3,2.5,716.67,1361.33,2.0,0,0,3,8,716.67,0.0,2007,98126,47.55,-122.37,583.33,795.0
198,198,20150113T000000,440000.0,3,2.5,636.67,22070.33,2.0,0,0,3,7,636.67,0.0,1997,98024,47.54,-121.91,776.67,22422.67
199,199,20141014T000000,385000.0,3,1.75,450.0,51691.0,1.0,0,0,4,7,450.0,0.0,1969,98038,47.41,-121.99,520.0,16988.33
200,200,20150311T000000,210000.0,3,1.0,286.67,3908.33,1.0,0,0,4,6,286.67,0.0,1943,98056,47.51,-122.18,433.33,3171.33
201,201,20141112T000000,297000.0,3,2.5,646.67,4984.0,2.0,0,0,3,8,646.67,0.0,1994,98042,47.38,-122.16,676.67,3483.33
202,202,20140716T000000,470000.0,3,1.0,336.67,1666.67,1.0,0,0,3,7,336.67,0.0,1952,98107,47.68,-122.39,560.0,1666.67
203,203,20140804T000000,226500.0,3,1.5,433.33,2456.67,1.0,0,0,4,7,300.0,133.33,1976,98023,47.3,-122.37,476.67,2500.0
204,204,20150303T000000,274250.0,3,1.0,303.33,2816.67,1.0,0,0,4,6,303.33,0.0,1962,98059,47.48,-122.16,466.67,2680.0
205,205,20140804T000000,840000.0,4,1.75,826.67,3670.0,1.0,0,0,4,9,543.33,283.33,1966,98040,47.54,-122.22,923.33,3581.33
206,206,20140919T000000,677900.0,3,2.5,813.33,1529.0,2.0,0,0,3,8,813.33,0.0,2010,98052,47.71,-122.11,916.67,1529.0
207,207,20150205T000000,425000.0,3,1.0,336.67,1954.67,1.0,0,0,3,7,336.67,0.0,1915,98116,47.57,-122.38,430.0,1666.67
208,208,20141123T000000,180250.0,2,0.75,300.0,3200.0,1.0,0,0,3,6,300.0,0.0,1941,98166,47.46,-122.34,416.67,4760.0
209,209,20140717T000000,464000.0,6,3.0,766.67,1134.67,2.0,0,0,3,7,533.33,233.33,1994,98133,47.71,-122.34,520.0,437.33
210,210,20150422T000000,320000.0,4,2.25,516.67,2526.33,2.0,0,0,3,8,516.67,0.0,1993,98038,47.35,-122.05,543.33,2132.33
211,211,20140717T000000,625504.0,3,2.25,423.33,522.0,2.0,0,0,3,8,353.33,70.0,2014,98105,47.66,-122.28,386.67,442.33
212,212,20140515T000000,592500.0,4,2.5,746.67,4010.67,1.0,0,0,3,9,746.67,0.0,1983,98074,47.61,-122.02,840.0,4122.67
213,213,20150114T000000,465000.0,3,2.5,904.67,5978.67,2.0,0,0,3,9,904.67,0.0,2005,98001,47.32,-122.28,863.33,6128.67
214,214,20140527T000000,477000.0,4,2.75,573.33,2090.0,2.0,0,0,3,8,573.33,0.0,1978,98118,47.55,-122.27,710.0,2900.0
215,215,20150115T000000,280000.0,2,1.0,283.33,5466.67,1.0,0,0,3,6,283.33,0.0,1923,98168,47.49,-122.3,366.67,4819.67
216,216,20150221T000000,1505000.0,5,3.0,1100.0,11158.0,1.0,0,3,3,9,623.33,476.67,1991,98040,47.57,-122.21,1278.67,6984.33
217,217,20140703T000000,445838.0,3,2.5,750.0,1897.33,2.0,0,0,3,8,750.0,0.0,2000,98146,47.51,-122.38,440.0,1796.67
218,218,20140828T000000,1072000.0,2,2.25,1300.0,4954.67,1.0,0,3,3,8,650.0,650.0,1947,98144,47.59,-122.29,860.0,1728.0
219,219,20141023T000000,467000.0,2,1.5,440.0,3600.0,1.0,0,0,4,8,440.0,0.0,1947,98177,47.71,-122.37,706.67,4013.33
220,220,20140822T000000,686000.0,4,2.5,920.0,2146.67,2.0,0,0,3,10,920.0,0.0,1999,98075,47.58,-122.03,1023.33,2709.0
221,221,20140605T000000,279950.0,3,2.0,583.33,3250.0,1.0,0,0,3,7,450.0,133.33,1961,98198,47.4,-122.3,633.33,3375.0
222,222,20140904T000000,527000.0,4,2.25,776.67,6478.67,2.0,0,0,3,8,776.67,0.0,1987,98011,47.77,-122.22,636.67,3351.67
223,223,20140918T000000,325000.0,3,2.25,740.0,5340.0,1.0,0,0,4,8,593.33,146.67,1966,98030,47.38,-122.22,693.33,3194.33
224,224,20140903T000000,328000.0,3,2.25,673.33,2793.0,2.0,0,0,3,7,673.33,0.0,1994,98038,47.38,-122.02,673.33,2677.0
225,225,20140604T000000,390000.0,3,2.25,416.67,2500.0,1.0,0,0,5,7,416.67,0.0,1942,98146,47.51,-122.37,426.67,2464.0
226,226,20150309T000000,479950.0,2,2.0,503.33,2172.0,1.0,0,0,3,8,503.33,0.0,2005,98053,47.71,-122.01,546.67,2003.0
227,227,20140529T000000,264950.0,4,2.25,573.33,3251.0,1.0,0,0,4,7,373.33,200.0,1978,98023,47.29,-122.37,503.33,3251.0
228,228,20150115T000000,235000.0,3,1.0,476.67,5082.0,1.0,0,0,4,7,326.67,150.0,1961,98031,47.41,-122.21,653.33,4356.0
229,229,20150303T000000,516500.0,3,2.5,493.33,1576.33,2.0,0,0,3,7,493.33,0.0,2004,98053,47.68,-122.03,750.0,1576.33
230,230,20150413T000000,655000.0,2,1.75,483.33,5266.0,2.0,1,4,3,7,410.0,73.33,1978,98166,47.45,-122.38,676.67,4397.67
231,231,20140616T000000,500000.0,4,2.75,760.0,5115.67,1.0,0,0,5,7,760.0,0.0,1960,98059,47.52,-122.16,760.0,5115.67
232,232,20141121T000000,315000.0,6,2.75,980.0,2450.0,1.0,0,0,3,8,593.33,386.67,1978,98023,47.31,-122.34,706.67,2745.33
233,233,20141120T000000,213000.0,2,1.0,333.33,3400.0,1.0,0,0,3,6,333.33,0.0,1961,98024,47.57,-121.9,383.33,4567.33
234,234,20140902T000000,475000.0,3,1.5,826.67,1760.0,1.5,0,0,5,7,540.0,286.67,1947,98108,47.56,-122.3,696.67,1600.0
235,235,20140610T000000,1025000.0,5,4.0,1253.33,9346.67,2.0,0,0,3,10,1253.33,0.0,1983,98033,47.65,-122.18,1143.33,11698.67
236,236,20150409T000000,416000.0,3,2.0,740.0,31433.33,1.0,0,0,5,7,546.67,193.33,1976,98010,47.35,-121.95,690.0,26700.0
237,237,20150320T000000,410000.0,4,1.0,656.67,1580.0,1.5,0,0,3,7,556.67,100.0,2005,98122,47.61,-122.3,503.33,1580.0
238,238,20140701T000000,800000.0,3,3.5,1276.67,73761.33,2.0,0,0,3,10,1176.67,100.0,1993,98077,47.76,-122.02,973.33,49513.0
239,239,20140529T000000,472000.0,6,2.5,1470.0,4678.0,1.0,0,2,4,9,783.33,686.67,1965,98003,47.34,-122.32,866.67,4662.67
240,240,20141208T000000,225000.0,3,1.75,476.67,2835.0,1.0,0,0,4,7,476.67,0.0,1968,98003,47.32,-122.32,396.67,2880.0
241,241,20141001T000000,210000.0,2,1.0,276.67,2000.0,1.0,0,0,3,6,276.67,0.0,1940,98126,47.53,-122.38,276.67,1653.33
242,242,20150127T000000,455000.0,2,1.0,476.67,1666.67,1.5,0,0,2,7,476.67,0.0,1925,98115,47.67,-122.3,483.33,1250.0
243,243,20150427T000000,225000.0,3,1.0,433.33,2772.0,1.0,0,0,4,6,433.33,0.0,1954,98002,47.32,-122.22,420.0,2772.0
244,244,20140826T000000,480000.0,2,1.0,343.33,1020.0,1.0,0,2,4,7,263.33,80.0,1918,98103,47.68,-122.35,463.33,1020.0
245,245,20150212T000000,363000.0,3,2.5,913.33,3957.33,2.0,0,0,3,9,913.33,0.0,1990,98023,47.31,-122.4,856.67,3459.0
246,246,20140929T000000,2400000.0,4,2.5,1216.67,2784.67,1.0,1,4,3,9,610.0,606.67,2000,98074,47.63,-122.07,1040.0,6280.33
247,247,20150226T000000,181000.0,2,1.5,240.0,1706.67,1.0,0,0,3,6,240.0,0.0,1954,98106,47.52,-122.36,383.33,855.33
248,248,20150314T000000,250000.0,4,2.0,670.0,2437.33,1.0,0,0,4,7,670.0,0.0,1976,98002,47.28,-122.21,670.0,2550.0
249,249,20150422T000000,481000.0,3,1.75,520.0,1000.0,1.0,0,0,4,6,256.67,263.33,1918,98103,47.68,-122.34,463.33,1000.0
250,250,20140923T000000,260000.0,3,2.0,603.33,2403.0,1.0,0,0,4,7,413.33,190.0,1978,98032,47.37,-122.28,583.33,2403.0
251,251,20140513T000000,455000.0,4,2.5,1120.0,2561.67,2.0,0,0,3,9,1120.0,0.0,2001,98058,47.44,-122.11,1020.0,2189.0
252,252,20150401T000000,415000.0,3,2.25,503.33,12074.67,2.0,0,0,3,8,503.33,0.0,1991,98045,47.46,-121.71,576.67,12074.67
253,253,20150421T000000,349500.0,3,1.0,466.67,1179.33,1.0,0,0,3,7,266.67,200.0,1953,98118,47.54,-122.27,540.0,2110.33
254,254,20140929T000000,245000.0,3,2.5,576.67,2480.67,2.0,0,0,3,7,576.67,0.0,1987,98030,47.35,-122.18,543.33,2152.67
255,255,20140519T000000,592500.0,2,2.0,473.33,3063.67,1.5,0,2,5,7,473.33,0.0,1928,98115,47.7,-122.32,473.33,2272.0
256,256,20141020T000000,385000.0,4,1.75,786.67,2540.0,1.0,0,0,4,7,393.33,393.33,1955,98106,47.53,-122.34,636.67,2540.0
257,257,20150211T000000,315000.0,3,1.75,526.67,3818.33,1.0,0,0,4,7,400.0,126.67,1974,98059,47.48,-122.15,516.67,3550.0
258,258,20141124T000000,255000.0,3,1.0,410.0,3390.0,1.0,0,0,3,7,410.0,0.0,1979,98045,47.44,-121.77,460.0,3366.0
259,259,20140829T000000,693000.0,4,2.5,820.0,1475.0,2.0,0,0,3,8,820.0,0.0,2006,98052,47.7,-122.11,996.67,1886.33
260,260,20141202T000000,780000.0,3,1.0,553.33,1466.67,1.5,0,0,3,8,486.67,66.67,1911,98112,47.64,-122.3,553.33,1466.67
261,261,20141024T000000,237000.0,3,1.75,423.33,2823.33,1.0,0,0,4,7,423.33,0.0,1960,98198,47.42,-122.29,533.33,2823.33
262,262,20141216T000000,525000.0,3,2.25,700.0,13503.33,2.0,0,0,3,10,440.0,260.0,1979,98074,47.62,-122.05,793.33,11150.0
263,263,20150428T000000,425000.0,2,1.0,256.67,1680.0,1.0,0,0,3,5,256.67,0.0,1930,98144,47.6,-122.3,443.33,860.0
264,264,20141027T000000,369900.0,1,0.75,253.33,3359.67,1.0,1,4,5,5,253.33,0.0,1936,98070,47.47,-122.44,410.0,4755.67
265,265,20140519T000000,290000.0,4,2.5,566.67,2426.67,2.0,0,0,4,7,566.67,0.0,1988,98031,47.4,-122.17,650.0,2491.67
266,266,20140929T000000,285000.0,3,1.0,373.33,3567.0,1.0,0,0,3,7,373.33,0.0,1954,98106,47.55,-122.36,376.67,2116.67
267,267,20140814T000000,415000.0,2,1.0,356.67,1500.0,1.0,0,0,3,7,356.67,0.0,1937,98115,47.68,-122.29,440.0,1488.33
268,268,20150409T000000,272500.0,3,2.5,690.0,3300.0,1.0,0,0,3,8,473.33,216.67,1979,98023,47.3,-122.37,690.0,2750.0
269,269,20150504T000000,2900000.0,4,3.25,1683.33,6700.0,1.5,0,2,3,11,1583.33,100.0,2008,98004,47.63,-122.22,1296.67,6686.67
270,270,20141007T000000,1365000.0,4,4.75,1770.0,19115.33,2.0,0,0,4,11,1770.0,0.0,1989,98077,47.73,-122.04,1393.33,15814.33
271,271,20150501T000000,436000.0,2,1.0,346.67,2512.67,1.0,0,0,4,7,346.67,0.0,1939,98133,47.71,-122.35,480.0,2510.0
272,272,20141017T000000,210000.0,3,1.0,566.67,3796.67,1.0,0,0,4,7,566.67,0.0,1967,98003,47.33,-122.32,450.0,2721.33
273,273,20140925T000000,236000.0,3,1.0,433.33,1966.0,1.0,0,0,3,7,433.33,0.0,1961,98178,47.51,-122.26,440.0,2539.67
274,274,20141124T000000,331000.0,3,1.75,360.0,435.33,1.0,0,0,3,7,193.33,166.67,2003,98199,47.66,-122.4,480.0,741.67
275,275,20150320T000000,365000.0,3,2.5,884.33,1503.33,2.0,0,0,3,8,884.33,0.0,2006,98031,47.41,-122.17,884.33,1642.33
276,276,20150127T000000,450000.0,3,2.0,763.33,5419.33,1.0,0,0,5,8,763.33,0.0,1960,98058,47.47,-122.16,553.33,3510.0
277,277,20141113T000000,770000.0,4,2.75,1273.33,8766.67,2.0,0,0,3,9,950.0,323.33,2014,98028,47.76,-122.26,620.0,4045.33
278,278,20150505T000000,455000.0,4,2.5,736.67,16458.33,1.0,0,0,3,8,736.67,0.0,1997,98038,47.38,-122.07,890.0,16461.67
279,279,20150505T000000,405000.0,3,1.75,796.67,2000.0,1.0,0,0,3,6,413.33,383.33,1908,98118,47.54,-122.27,673.33,2000.0
280,280,20140703T000000,304900.0,4,1.75,866.67,3775.0,1.0,0,0,4,7,536.67,330.0,1969,98031,47.4,-122.21,573.33,3696.0
281,281,20150227T000000,170000.0,2,1.0,286.67,1755.0,1.0,0,0,3,6,286.67,0.0,1931,98178,47.5,-122.27,550.0,2925.0
282,282,20150513T000000,2050000.0,5,3.0,1276.67,2826.67,2.0,0,1,5,9,876.67,400.0,1994,98122,47.62,-122.29,1016.67,2518.67
283,283,20140630T000000,780000.0,4,2.5,1166.67,2349.33,2.0,0,0,3,9,1166.67,0.0,2005,98053,47.68,-122.02,1306.67,2621.33
284,284,20150410T000000,330000.0,3,3.0,806.67,4653.0,1.0,0,0,4,8,580.0,226.67,1988,98028,47.75,-122.23,856.67,4433.33
285,285,20140905T000000,370000.0,4,2.5,906.67,2888.67,2.0,0,0,3,9,906.67,0.0,1992,98030,47.38,-122.17,803.33,2700.0
286,286,20141017T000000,467000.0,5,2.25,833.33,4500.0,1.0,0,0,3,7,616.67,216.67,1979,98072,47.76,-122.14,766.67,3250.0
287,287,20150209T000000,405000.0,3,1.75,556.67,2240.0,1.0,0,0,3,7,380.0,176.67,1980,98034,47.72,-122.19,556.67,2440.0
288,288,20140702T000000,675000.0,5,2.25,966.67,3433.33,1.0,0,0,3,8,483.33,483.33,1985,98006,47.55,-122.15,770.0,3433.33
289,289,20140812T000000,500000.0,2,1.0,546.67,4700.0,1.0,0,0,4,7,380.0,166.67,1954,98006,47.57,-122.14,506.67,4509.0
290,290,20140723T000000,389999.0,4,2.5,630.0,5256.67,2.0,0,0,4,7,630.0,0.0,1968,98166,47.43,-122.34,803.33,5085.33
291,291,20150224T000000,630000.0,4,1.75,983.33,3008.33,1.0,0,2,4,8,593.33,390.0,1975,98034,47.71,-122.22,706.67,3200.0
292,292,20141022T000000,360000.0,4,2.5,720.0,3176.0,2.0,0,0,3,9,720.0,0.0,1992,98001,47.33,-122.26,760.0,3312.33
293,293,20141002T000000,580000.0,4,3.0,1093.33,3686.67,2.0,0,0,3,8,756.67,336.67,1986,98056,47.54,-122.18,773.33,3668.0
294,294,20140709T000000,550000.0,3,2.0,656.67,1388.67,2.0,0,3,5,8,423.33,233.33,1929,98126,47.57,-122.38,796.67,1388.67
295,295,20140710T000000,879000.0,4,2.5,1120.0,7370.33,2.0,0,0,3,10,1120.0,0.0,1994,98075,47.6,-122.02,1050.0,3791.33
296,296,20140822T000000,265000.0,3,2.0,440.0,2986.33,1.0,0,0,3,7,440.0,0.0,1993,98042,47.35,-122.14,580.0,2438.67
297,297,20150304T000000,446500.0,3,2.5,883.33,2428.67,2.0,0,0,3,8,883.33,0.0,1990,98059,47.51,-122.15,800.0,2406.67
298,298,20140602T000000,404000.0,3,1.5,676.67,2960.0,1.0,0,0,3,7,443.33,233.33,1963,98108,47.56,-122.31,713.33,1864.0
299,299,20140529T000000,267500.0,3,1.75,530.0,3971.33,1.0,0,2,3,7,363.33,166.67,1957,98188,47.44,-122.27,543.33,3017.33
300,300,20140624T000000,3075000.0,4,5.0,1516.67,6213.67,1.0,1,4,3,10,866.67,650.0,2002,98074,47.61,-122.08,1516.67,6502.67
301,301,20140811T000000,335000.0,3,2.5,813.33,2544.0,2.0,0,0,3,8,813.33,0.0,1998,98003,47.35,-122.3,836.67,2634.33
302,302,20140619T000000,576000.0,3,2.5,646.67,3000.0,1.0,0,0,4,7,323.33,323.33,1948,98117,47.69,-122.39,730.0,2436.67
303,303,20150401T000000,208633.0,3,2.5,680.0,1270.0,2.0,0,0,3,8,680.0,0.0,2006,98038,47.35,-122.0,790.0,1530.0
304,304,20150115T000000,315000.0,3,2.25,733.33,2916.67,1.0,0,0,4,7,373.33,360.0,1964,98166,47.48,-122.34,486.67,3379.67
305,305,20150217T000000,725000.0,3,1.75,640.0,1100.0,1.0,0,0,4,8,320.0,320.0,1913,98112,47.62,-122.3,580.0,1333.33
306,306,20150403T000000,550000.0,4,2.75,600.0,2583.33,1.0,0,0,4,8,466.67,133.33,1965,98177,47.78,-122.38,600.0,2758.33
307,307,20140612T000000,610750.0,4,2.25,726.67,2432.33,2.0,0,0,3,8,726.67,0.0,1984,98074,47.65,-122.06,750.0,3260.33
308,308,20150228T000000,550700.0,2,1.0,336.67,1666.67,1.5,0,0,4,6,336.67,0.0,1908,98105,47.67,-122.3,486.67,1666.67
309,309,20150108T000000,665000.0,4,2.75,1106.67,3524.67,2.0,0,0,5,8,740.0,366.67,1960,98056,47.54,-122.18,906.67,2776.67
310,310,20150209T000000,834000.0,4,2.5,790.0,1333.33,1.5,0,2,5,8,660.0,130.0,1928,98144,47.6,-122.29,813.33,1916.67
311,311,20141023T000000,201000.0,5,1.75,553.33,26136.0,1.5,0,0,3,6,553.33,0.0,1915,98065,47.53,-121.84,553.33,26136.0
312,312,20140502T000000,2384000.0,5,2.5,1216.67,3016.67,2.0,0,4,5,10,1123.33,93.33,1921,98119,47.63,-122.37,960.0,1800.0
313,313,20140618T000000,1384000.0,4,3.25,1430.0,4034.33,1.0,0,3,3,11,896.67,533.33,1997,98006,47.55,-122.1,1286.67,3748.0
314,314,20141209T000000,1400000.0,4,3.25,1430.0,4034.33,1.0,0,3,3,11,896.67,533.33,1997,98006,47.55,-122.1,1286.67,3748.0
315,315,20141105T000000,305000.0,4,2.25,650.0,2566.67,1.0,0,0,3,8,450.0,200.0,1979,98058,47.44,-122.12,716.67,2450.0
316,316,20150408T000000,487000.0,3,2.0,863.33,4684.0,1.0,0,0,5,8,573.33,290.0,1948,98133,47.74,-122.33,523.33,2720.67
317,317,20150511T000000,390000.0,3,2.5,643.33,21634.67,1.0,0,0,4,8,643.33,0.0,1988,98042,47.35,-122.16,783.33,19166.67
318,318,20140723T000000,548000.0,2,1.0,490.0,1288.0,1.0,0,0,4,7,390.0,100.0,1916,98103,47.66,-122.34,523.33,1288.0
319,319,20141122T000000,268750.0,4,1.0,266.67,2925.0,1.0,0,0,3,6,266.67,0.0,1943,98166,47.48,-122.34,436.67,2925.0
320,320,20140513T000000,819900.0,5,2.75,1050.0,2373.0,2.0,0,0,3,9,1050.0,0.0,2013,98052,47.68,-122.15,520.0,2794.67
321,321,20141023T000000,520000.0,3,2.25,676.67,5400.0,2.0,0,0,3,8,676.67,0.0,1984,98027,47.52,-122.06,886.67,5986.0
322,322,20140721T000000,230000.0,3,2.0,483.33,3734.67,1.0,0,0,3,7,483.33,0.0,2003,98001,47.26,-122.25,506.67,3172.67
323,323,20150202T000000,240000.0,3,1.75,503.33,3416.0,1.0,0,0,3,7,503.33,0.0,1969,98023,47.29,-122.37,503.33,3251.0
324,324,20140905T000000,232000.0,2,1.0,413.33,4030.67,1.0,0,0,3,6,320.0,93.33,1984,98146,47.5,-122.35,606.67,2486.67
325,325,20150311T000000,240500.0,2,1.0,413.33,4030.67,1.0,0,0,3,6,320.0,93.33,1984,98146,47.5,-122.35,606.67,2486.67
326,326,20141027T000000,274975.0,3,2.5,1010.0,15001.33,2.0,0,0,3,9,1010.0,0.0,1987,98077,47.77,-122.09,1026.67,11927.0
327,327,20140905T000000,740000.0,4,2.0,683.33,1466.67,1.5,0,0,4,9,683.33,0.0,1922,98102,47.64,-122.32,773.33,1833.33
328,328,20150428T000000,186375.0,3,1.0,333.33,2545.33,1.0,0,0,2,7,333.33,0.0,1952,98166,47.47,-122.34,383.33,2533.33
329,329,20140725T000000,790000.0,3,2.25,790.0,3429.67,1.0,0,0,4,9,530.0,260.0,1977,98005,47.59,-122.17,833.33,3334.67
330,330,20140916T000000,880000.0,4,3.5,933.33,2250.0,2.0,0,0,3,9,630.0,303.33,2002,98105,47.67,-122.28,790.0,2040.0
331,331,20150416T000000,279000.0,6,1.75,746.67,3726.67,2.0,0,0,4,7,746.67,0.0,1955,98198,47.42,-122.32,530.0,2651.67
332,332,20140729T000000,295000.0,3,2.0,603.33,3510.0,1.0,0,2,3,8,603.33,0.0,1991,98022,47.19,-122.01,636.67,3483.33
333,333,20150408T000000,640000.0,2,1.0,356.67,1666.67,1.0,0,0,3,7,356.67,0.0,1924,98103,47.67,-122.33,570.0,1666.67
334,334,20140703T000000,940000.0,4,2.0,830.0,3175.0,2.0,0,0,5,9,830.0,0.0,1968,98040,47.56,-122.22,923.33,3175.0
335,335,20141007T000000,260000.0,4,2.5,653.33,1746.0,2.0,0,0,3,7,653.33,0.0,2003,98038,47.35,-122.05,600.0,1964.67
336,336,20140602T000000,559900.0,3,2.75,976.67,1856.33,1.0,0,0,3,9,620.0,356.67,2004,98072,47.76,-122.16,860.0,3681.67
337,337,20140722T000000,791500.0,4,2.0,503.33,1166.67,1.5,0,0,5,7,503.33,0.0,1911,98103,47.68,-122.36,606.67,1250.0
338,338,20140826T000000,265000.0,3,1.75,473.33,2750.0,1.0,0,0,3,7,473.33,0.0,1954,98133,47.75,-122.35,580.0,2666.67
339,339,20150501T000000,245000.0,3,1.75,580.0,3849.0,1.0,0,0,3,7,580.0,0.0,1954,98178,47.49,-122.22,293.33,26136.0
340,340,20150424T000000,485000.0,4,1.75,853.33,14665.0,2.0,0,0,4,7,853.33,0.0,1962,98052,47.69,-122.09,853.33,4921.33
341,341,20141106T000000,684000.0,4,3.5,1013.33,2804.67,2.0,0,0,3,9,806.67,206.67,2010,98059,47.52,-122.16,1156.67,2688.67
342,342,20140909T000000,425000.0,3,1.75,833.33,2280.0,1.0,0,0,3,8,433.33,400.0,1957,98125,47.72,-122.32,526.67,2897.0
343,343,20141017T000000,309600.0,4,1.75,425.0,6666.67,1.0,0,0,4,6,425.0,0.0,1991,98070,47.38,-122.49,553.33,6666.67
344,344,20140718T000000,552250.0,4,2.5,860.0,1941.0,2.0,0,0,3,8,860.0,0.0,2002,98065,47.54,-121.88,793.33,1941.0
345,345,20140723T000000,165000.0,4,1.0,333.33,2378.0,1.0,0,0,3,6,333.33,0.0,1943,98178,47.49,-122.24,340.0,2379.33
346,346,20141229T000000,239900.0,4,1.0,333.33,2378.0,1.0,0,0,3,6,333.33,0.0,1943,98178,47.49,-122.24,340.0,2379.33
347,347,20141205T000000,320000.0,2,1.0,356.67,10877.67,1.0,0,0,4,6,356.67,0.0,1930,98059,47.47,-122.08,453.33,10718.67
348,348,20141021T000000,206600.0,3,2.0,463.33,4488.0,1.0,0,0,4,7,463.33,0.0,1987,98030,47.36,-122.17,573.33,4026.67
349,349,20150416T000000,387000.0,4,1.75,833.33,2563.33,1.0,0,0,3,7,416.67,416.67,1973,98155,47.77,-122.31,680.0,2882.0
350,350,20140604T000000,299000.0,1,0.75,186.67,4040.0,1.0,0,0,3,4,186.67,0.0,1967,98014,47.68,-121.85,433.33,6402.33
351,351,20140922T000000,855000.0,4,2.75,756.67,3486.67,2.0,0,0,3,9,756.67,0.0,1965,98040,47.56,-122.22,870.0,3393.33
352,352,20150126T000000,315000.0,3,1.0,633.33,4800.0,1.0,0,0,4,7,433.33,200.0,1954,98166,47.41,-122.34,646.67,4800.0
353,353,20141203T000000,437500.0,2,1.0,330.0,1040.0,1.0,0,2,5,7,263.33,66.67,1907,98103,47.68,-122.35,643.33,1040.0
354,354,20150324T000000,252000.0,4,1.5,516.67,6600.0,1.0,0,0,4,7,350.0,166.67,1969,98001,47.31,-122.27,546.67,7551.33
355,355,20140604T000000,375000.0,4,1.75,733.33,2491.67,1.0,0,0,5,7,366.67,366.67,1955,98118,47.54,-122.28,533.33,1922.0
356,356,20140806T000000,300000.0,4,2.5,636.67,1620.67,2.0,0,0,3,7,636.67,0.0,2005,98038,47.36,-122.03,670.0,1697.0
357,357,20141006T000000,420000.0,4,1.0,583.33,3200.0,1.5,0,0,4,7,583.33,0.0,1954,98006,47.58,-122.14,583.33,3510.0
358,358,20140505T000000,900000.0,3,1.0,443.33,25990.67,1.0,0,0,3,7,443.33,0.0,1954,98033,47.69,-122.16,446.67,5896.33
359,359,20140805T000000,679900.0,3,2.5,813.33,1916.67,2.0,0,2,3,9,660.0,153.33,2000,98116,47.56,-122.38,506.67,1916.67
360,360,20140605T000000,463000.0,3,2.5,546.67,9990.0,2.0,0,0,3,7,546.67,0.0,1992,98053,47.64,-121.97,526.67,9466.33
361,361,20140828T000000,380000.0,5,2.5,920.0,3780.0,2.0,0,0,4,9,920.0,0.0,1978,98059,47.48,-122.14,823.33,3780.0
362,362,20141210T000000,329500.0,4,2.5,606.67,2637.33,2.0,0,0,3,7,606.67,0.0,1994,98038,47.38,-122.03,606.67,2722.67
363,363,20140819T000000,604950.0,3,2.5,703.33,1869.33,1.0,0,0,3,8,446.67,256.67,2013,98033,47.67,-122.18,680.0,3121.0
364,364,20140917T000000,795000.0,5,2.5,1013.33,3190.0,1.0,0,2,4,8,546.67,466.67,1966,98006,47.57,-122.16,973.33,2933.33
365,365,20150130T000000,465000.0,3,2.0,613.33,13479.33,2.0,0,0,3,7,613.33,0.0,1994,98045,47.49,-121.71,460.0,14683.0
366,366,20150326T000000,673000.0,4,2.5,996.67,3466.67,2.0,0,0,3,9,996.67,0.0,2002,98166,47.45,-122.36,713.33,5816.33
